Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/video/6326143040112,60.89453125,75,text/html
https://www.foxnews.com/video/6337173554112,61.71484375,76,text/html
https://www.foxnews.com/video/6310948767112,62.0576171875,76,text/html
https://www.foxnews.com/video/6308107854112,56.0810546875,74,text/html
https://www.foxnews.com/video/6343461171112,62.1669921875,75,text/html
https://www.foxnews.com/video/6307210277112,57.701171875,75,text/html
https://www.foxnews.com/video/6307152062112,62.630859375,78,text/html
https://www.foxnews.com/video/6326142958112,61.73828125,75,text/html
https://www.foxnews.com/video/6326143251112,61.41015625,75,text/html
https://www.foxnews.com/video/6326145403112,61.259765625,75,text/html
https://www.foxnews.com/video/6307023642112,62.7177734375,78,text/html
https://www.foxnews.com/video/6307292016112,58.3388671875,76,text/html
https://www.foxnews.com/video/6307832640112,62.08984375,77,text/html
https://www.foxnews.com/video/6307638497112,58.5234375,77,text/html
https://www.foxnews.com/video/6307380744112,57.2734375,74,text/html
https://www.foxnews.com/video/6307664681112,63.5205078125,78,text/html
https://www.foxnews.com/video/6307335684112,62.390625,78,text/html
https://www.foxnews.com/video/6307842641112,62.7470703125,78,text/html
https://www.foxnews.com/video/6308115297112,60.251953125,78,text/html
https://www.foxnews.com/video/6308183363112,63.25,77,text/html
https://www.foxnews.com/video/6308434804112,64.08203125,83,text/html
https://www.foxnews.com/video/6309740526112,64.9345703125,82,text/html
https://www.foxnews.com/video/6308482977112,59.9736328125,78,text/html
https://www.foxnews.com/video/6310008938112,64.76953125,82,text/html
https://www.foxnews.com/video/6308187347112,58.8642578125,78,text/html
https://www.foxnews.com/video/6310209231112,60.2353515625,78,text/html
https://www.foxnews.com/video/6310302538112,65.0068359375,83,text/html
https://www.foxnews.com/video/6310481645112,61.087890625,76,text/html
https://www.foxnews.com/video/6310613489112,63.169921875,78,text/html
https://www.foxnews.com/video/6310616601112,62.6416015625,76,text/html
https://www.foxnews.com/video/6310615561112,62.7841796875,78,text/html
https://www.foxnews.com/video/6310617274112,62.9609375,76,text/html
https://www.foxnews.com/video/6310691394112,61.2724609375,74,text/html
https://www.foxnews.com/video/6313429115112,61.5205078125,75,text/html
https://www.foxnews.com/video/6313288306112,60.142578125,74,text/html
https://www.foxnews.com/video/6317917351112,64.1904296875,81,text/html
https://www.foxnews.com/video/6319109352112,59.291015625,81,text/html
https://www.foxnews.com/video/6332417532112,63.0966796875,80,text/html
https://www.foxnews.com/video/6075967921001,60.9853515625,80,text/html
https://www.foxnews.com/video/6206020702001,63.76171875,81,text/html
https://www.foxnews.com/video/6088134958001,55.927734375,77,text/html
https://www.foxnews.com/video/6227797234001,62.9755859375,77,text/html
https://www.foxnews.com/video/6227383219001,64.57421875,82,text/html
https://www.foxnews.com/video/6229904899001,58.4736328125,77,text/html
https://www.foxnews.com/video/6241111353001,65.1826171875,84,text/html
https://www.foxnews.com/video/6265758091001,62.0703125,78,text/html
https://www.foxnews.com/video/6266584399001,62.1640625,77,text/html
https://www.foxnews.com/video/6234673142001,63.4775390625,81,text/html
https://www.foxnews.com/video/6259542628001,61.220703125,77,text/html
https://www.foxnews.com/video/6232841332001,62.345703125,77,text/html
https://www.foxnews.com/video/6267545316001,62.169921875,78,text/html
https://www.foxnews.com/video/6281435680001,63.3349609375,79,text/html
https://www.foxnews.com/video/6309624645112,60.2734375,79,text/html
https://www.foxnews.com/video/6281622403001,63.0234375,78,text/html
https://www.foxnews.com/video/6309326215112,60.3720703125,79,text/html
https://www.foxnews.com/video/6281600317001,63.5888671875,79,text/html
https://www.foxnews.com/video/6281634731001,63.4892578125,79,text/html
https://www.foxnews.com/video/6317109854112,63.2509765625,82,text/html
https://www.foxnews.com/video/6281631826001,63.7919921875,79,text/html
https://www.foxnews.com/video/6309998247112,67.3037109375,86,text/html
https://www.foxnews.com/video/6339468576112,63.7177734375,80,text/html
https://www.foxnews.com/video/6340951420112,58.373046875,81,text/html
https://www.foxnews.com/video/6339852126112,63.7236328125,80,text/html
https://www.foxnews.com/video/6339999506112,62.62109375,77,text/html
https://www.foxnews.com/video/6342681611112,58.8037109375,79,text/html
https://www.foxnews.com/video/6340950318112,59.19921875,81,text/html
https://www.foxnews.com/video/6341667235112,58.275390625,79,text/html
https://www.foxnews.com/video/6342681994112,58.44921875,79,text/html
https://www.foxnews.com/video/6342799993112,61.96875,75,text/html
https://www.foxnews.com/video/6343079641112,59.0224609375,80,text/html
https://www.foxnews.com/video/6343306667112,59.29296875,83,text/html
https://www.foxnews.com/video/6342804588112,61.7412109375,75,text/html
https://www.foxnews.com/video/6343076402112,61.583984375,75,text/html
https://www.foxnews.com/video/6343523381112,58.6279296875,80,text/html
https://www.foxnews.com/video/6343323393112,59.0390625,80,text/html
https://www.foxnews.com/video/topics/us/economy/consumerism,313.591796875,122,text/html
https://www.foxnews.com/video/6346633004112,58.7216796875,79,text/html
https://www.foxnews.com/video/6322147095112,63.5537109375,78,text/html
https://www.foxnews.com/video/6346346702112,62.1845703125,75,text/html
https://www.foxnews.com/video/6322211928112,58.4814453125,79,text/html
https://www.foxnews.com/video/6322319006112,63.404296875,80,text/html
https://www.foxnews.com/video/6343664981112,58.2177734375,79,text/html
https://www.foxnews.com/video/6322171387112,61.3583984375,75,text/html
https://www.foxnews.com/video/6322295910112,60.810546875,74,text/html
https://www.foxnews.com/video/6322685902112,62.611328125,76,text/html
https://www.foxnews.com/video/6322979682112,62.2802734375,76,text/html
https://www.foxnews.com/video/6322481572112,61.2763671875,75,text/html
https://www.foxnews.com/video/6322553607112,57.912109375,77,text/html
https://www.foxnews.com/video/6323035315112,62.083984375,75,text/html
https://www.foxnews.com/video/6323175841112,56.3369140625,74,text/html
https://www.foxnews.com/video/6322694758112,61.734375,75,text/html
https://www.foxnews.com/video/6323000935112,62.39453125,81,text/html
https://www.foxnews.com/video/6323556575112,61.1904296875,74,text/html
https://www.foxnews.com/video/6323827718112,64.263671875,79,text/html
https://www.foxnews.com/video/6323676059112,62.5546875,77,text/html
https://www.foxnews.com/video/6323610247112,60.8271484375,74,text/html
https://www.foxnews.com/video/6323899610112,61.599609375,74,text/html
https://www.foxnews.com/video/6323673756112,62.837890625,76,text/html
https://www.foxnews.com/video/6324098481112,62.1083984375,75,text/html
https://www.foxnews.com/video/topics/us/environment/controversies,324.505859375,122,text/html
https://www.foxnews.com/video/6324307300112,61.8974609375,75,text/html
https://www.foxnews.com/video/6326580223112,62.5263671875,77,text/html
https://www.foxnews.com/video/6324855508112,61.787109375,75,text/html
https://www.foxnews.com/video/6326264527112,62.5361328125,76,text/html
https://www.foxnews.com/video/6326147299112,62.015625,76,text/html
https://www.foxnews.com/video/6326754348112,61.6845703125,75,text/html
https://www.foxnews.com/video/6326978004112,63.6953125,78,text/html
https://www.foxnews.com/video/6327056232112,64.6650390625,82,text/html
https://www.foxnews.com/video/6343399586112,64.1923828125,81,text/html
https://www.foxnews.com/video/6343488950112,62.5302734375,78,text/html
https://www.foxnews.com/video/6342294793112,64.427734375,81,text/html
https://www.foxnews.com/video/6342735775112,66.216796875,85,text/html
https://www.foxnews.com/video/6342733852112,63.9130859375,79,text/html
https://www.foxnews.com/video/6342730072112,63.732421875,80,text/html
https://www.foxnews.com/video/topics/shows/hannity,292.6884765625,122,text/html
https://www.foxnews.com/video/6343398062112,63.611328125,80,text/html
https://www.foxnews.com/video/6319425728112,60.4267578125,85,text/html
https://www.foxnews.com/video/6321582015112,65.333984375,85,text/html
https://www.foxnews.com/video/6319879433112,63.49609375,81,text/html
https://www.foxnews.com/video/6323135698112,62.603515625,80,text/html
https://www.foxnews.com/video/6324905797112,63.541015625,82,text/html
https://www.foxnews.com/video/6324200365112,64.8212890625,82,text/html
https://www.foxnews.com/video/6325214151112,63.892578125,82,text/html
https://www.foxnews.com/video/6326203664112,62.9580078125,81,text/html
https://www.foxnews.com/video/6328202066112,58.4208984375,80,text/html
https://www.foxnews.com/video/topics/us/boston,287.3681640625,122,text/html
https://www.foxnews.com/video/topics/entertainment/genres/rock,262.9501953125,122,text/html
https://www.foxnews.com/video/6328427359112,57.5048828125,79,text/html
https://www.foxnews.com/video/topics/travel/general/walking-tours,91.3994140625,78,text/html
https://www.foxnews.com/video/6328860894112,67.541015625,92,text/html
https://www.foxnews.com/video/6328337343112,64.30859375,80,text/html
https://www.foxnews.com/video/6313353855112,64.2568359375,81,text/html
https://www.foxnews.com/video/6330149352112,63.0380859375,80,text/html
https://www.foxnews.com/video/topics/entertainment/genres/dance,263.048828125,122,text/html
https://www.foxnews.com/video/5811868458001,61.1376953125,77,text/html
https://www.foxnews.com/video/5833453837001,60.66796875,77,text/html
https://www.foxnews.com/video/5713970902001,60.2490234375,79,text/html
https://www.foxnews.com/video/topics/entertainment/genres/musicals,256.1064453125,122,text/html
https://www.foxnews.com/video/topics/science/air-and-space/astronomy,262.6171875,122,text/html
https://www.foxnews.com/video/5987326120001,62.3369140625,82,text/html
https://www.foxnews.com/video/5783090659001,55.9443359375,77,text/html
https://www.foxnews.com/video/topics/world/religion/christianity,289.0166015625,122,text/html
https://www.foxnews.com/video/6056570238001,61.0,78,text/html
https://www.foxnews.com/video/6226818561001,63.59375,81,text/html
https://www.foxnews.com/video/6231380711001,65.2919921875,85,text/html
https://www.foxnews.com/video/topics/science/air-and-space,301.083984375,122,text/html
https://www.foxnews.com/video/6346520788112,64.08203125,81,text/html
https://www.foxnews.com/video/6346594478112,60.791015625,77,text/html
https://www.foxnews.com/video/6346976444112,61.896484375,78,text/html
https://www.foxnews.com/video/6346520677112,60.380859375,77,text/html
https://www.foxnews.com/video/6346523679112,62.263671875,78,text/html
https://www.foxnews.com/video/6346766043112,62.5263671875,79,text/html
https://www.foxnews.com/video/6232850475001,62.31640625,78,text/html
https://www.foxnews.com/video/6346769809112,62.48046875,79,text/html
https://www.foxnews.com/video/6346906959112,62.2724609375,78,text/html
https://www.foxnews.com/video/6346975141112,62.8017578125,79,text/html
https://www.foxnews.com/video/6346767855112,62.173828125,78,text/html
https://www.foxnews.com/video/6346909105112,62.427734375,78,text/html
https://www.foxnews.com/video/6249949762001,61.123046875,77,text/html
https://www.foxnews.com/video/topics/science/archaeology/history,288.279296875,122,text/html
https://www.foxnews.com/video/6258139275001,64.802734375,81,text/html
https://www.foxnews.com/video/6309536169112,61.708984375,78,text/html
https://www.foxnews.com/video/6258139860001,64.318359375,82,text/html
https://www.foxnews.com/video/6082627267001,59.830078125,77,text/html
https://www.foxnews.com/video/4063036116001,58.56640625,76,text/html
https://www.foxnews.com/video/6311256502112,62.345703125,79,text/html
https://www.foxnews.com/video/6320559987112,61.2294921875,74,text/html
https://www.foxnews.com/video/5831496212001,54.7373046875,75,text/html
https://www.foxnews.com/video/6313408084112,63.29296875,80,text/html
https://www.foxnews.com/video/6312001604112,59.927734375,80,text/html
https://www.foxnews.com/video/6142324379001,61.4033203125,76,text/html
https://www.foxnews.com/video/6330191962112,62.82421875,80,text/html
https://www.foxnews.com/video/6325687226112,63.876953125,82,text/html
https://www.foxnews.com/video/6330640084112,59.0947265625,81,text/html
https://www.foxnews.com/video/6332307584112,62.0234375,81,text/html
https://www.foxnews.com/video/6331994693112,63.427734375,81,text/html
https://www.foxnews.com/video/4879939851001,58.7138671875,76,text/html
https://www.foxnews.com/video/6311097441112,61.6240234375,75,text/html
https://www.foxnews.com/video/5001771071001,58.6884765625,76,text/html
https://www.foxnews.com/video/6331483554112,63.42578125,79,text/html
https://www.foxnews.com/video/6332565400112,61.8935546875,75,text/html
https://www.foxnews.com/video/6320848392112,60.783203125,76,text/html
https://www.foxnews.com/video/5018328386001,60.154296875,80,text/html
https://www.foxnews.com/video/6332691180112,61.5888671875,76,text/html
https://www.foxnews.com/video/6312140707112,58.7060546875,77,text/html
https://www.foxnews.com/video/6329660932112,61.6376953125,80,text/html
https://www.foxnews.com/video/6329171091112,63.3037109375,78,text/html
https://www.foxnews.com/video/6331714204112,64.8291015625,80,text/html
https://www.foxnews.com/video/6314452798112,59.037109375,78,text/html
https://www.foxnews.com/video/6328919906112,62.03125,79,text/html
https://www.foxnews.com/video/6328922499112,62.6103515625,79,text/html
https://www.foxnews.com/video/6329688908112,63.52734375,80,text/html
https://www.foxnews.com/video/6331868897112,65.103515625,81,text/html
https://www.foxnews.com/video/6332362917112,61.8447265625,76,text/html
https://www.foxnews.com/video/6331931599112,63.556640625,78,text/html
